timestamp,temp,hum,gas_ppm,pm1,pm25,pm10
2026-05-02 19:40:00,30.9,76.1,6.32,10.23,10.82,10.82
2026-05-02 19:45:00,30.8,75.9,5.01,11.91,12.59,12.59
2026-05-02 19:50:00,30.7,75.8,4.96,16.79,17.75,17.75
2026-05-02 19:55:00,30.8,75.8,5.1,15.27,16.14,16.14
2026-05-02 20:00:00,30.8,75.8,6.8,13.02,13.77,13.77
2026-05-02 20:05:00,30.8,75.8,5.76,13.14,13.9,13.9
2026-05-02 20:10:00,30.8,75.9,6.16,13.12,13.88,13.88
2026-05-02 20:15:00,30.9,75.9,6.37,11.56,12.23,12.23
2026-05-02 20:20:00,30.8,76.0,5.96,11.76,12.44,12.44
2026-05-02 20:25:00,30.9,75.9,4.4,12.1,12.79,12.79
2026-05-02 20:30:00,30.8,75.4,3.88,11.37,12.03,12.03
2026-05-02 20:35:00,30.8,75.5,4.11,12.16,12.85,12.85
2026-05-02 20:40:00,30.8,75.5,3.8,12.32,13.03,13.03
2026-05-02 20:45:00,30.7,75.6,4.11,12.06,12.75,12.75
2026-05-02 20:50:00,30.7,75.7,4.19,13.75,14.54,14.54
2026-05-02 20:55:00,30.7,75.8,3.95,13.79,14.58,14.58
2026-05-02 21:00:00,30.7,75.7,3.95,14.17,14.98,14.98
2026-05-02 21:05:00,30.8,75.6,3.46,12.77,13.5,13.5
2026-05-02 21:10:00,30.7,75.7,5.86,12.53,13.25,13.25
2026-05-02 21:15:00,30.6,76.0,5.33,13.83,14.62,14.62
2026-05-02 21:20:00,30.6,75.8,4.65,13.16,13.92,13.92
2026-05-02 21:25:00,30.7,75.6,5.52,13.95,14.75,14.75
2026-05-02 21:30:00,30.6,75.4,4.53,14.68,15.52,15.52
2026-05-02 21:35:00,30.6,75.5,5.33,14.65,15.49,15.49
2026-05-02 21:40:00,30.6,75.6,3.76,15.25,16.12,16.12
2026-05-02 21:45:00,30.6,75.5,3.57,14.44,15.27,15.27
2026-05-02 21:50:00,30.6,75.7,4.19,14.16,14.97,14.97
2026-05-02 21:55:00,30.6,75.6,3.8,15.28,16.16,16.16
2026-05-02 22:00:00,30.6,75.4,3.11,13.53,14.31,14.31
2026-05-02 22:05:00,30.6,75.4,3.39,13.06,13.81,13.81
2026-05-02 22:10:00,30.6,75.5,4.03,12.67,13.4,13.4
2026-05-02 22:15:00,30.6,75.5,3.95,13.94,14.74,14.74
2026-05-02 22:20:00,30.6,75.5,3.65,12.72,13.45,13.45
2026-05-02 22:25:00,30.6,75.3,3.5,13.54,14.32,14.32
2026-05-02 22:30:00,30.6,75.3,3.5,13.54,14.32,14.32
2026-05-02 22:35:00,30.6,75.5,3.36,12.61,13.34,13.34
2026-05-02 22:40:00,30.5,75.3,3.18,13.35,14.11,14.11
2026-05-02 22:45:00,30.5,75.3,2.78,12.45,13.17,13.17
2026-05-02 22:50:00,30.5,75.3,3.88,13.92,14.72,14.72
2026-05-02 22:55:00,30.5,75.3,5.19,16.16,17.09,17.09
2026-05-02 23:00:00,30.5,75.4,4.74,14.59,15.42,15.42
2026-05-02 23:05:00,30.5,75.5,4.53,13.48,14.26,14.26
2026-05-02 23:10:00,30.4,75.8,3.91,14.99,15.85,15.85
2026-05-02 23:15:00,30.4,75.8,4.19,12.71,13.44,13.44
2026-05-02 23:20:00,30.4,75.7,3.76,13.15,13.91,13.91
2026-05-02 23:25:00,30.4,75.9,3.68,14.05,14.86,14.86
2026-05-02 23:30:00,30.4,76.0,3.84,13.44,14.21,14.21
2026-05-02 23:35:00,30.4,75.9,3.8,14.38,15.2,15.2
2026-05-02 23:40:00,30.4,76.2,3.25,14.1,14.91,14.91
2026-05-02 23:45:00,30.4,76.2,3.5,12.56,13.28,13.28
2026-05-02 23:50:00,30.4,76.3,3.5,13.35,14.11,14.11
2026-05-02 23:55:00,30.4,76.4,3.36,13.06,13.81,13.81
2026-05-03 00:00:00,30.4,76.5,2.78,14.27,15.09,15.09
2026-05-03 00:05:00,30.4,76.3,2.85,12.78,13.51,13.51
2026-05-03 00:10:00,30.4,76.6,3.11,12.62,13.35,13.35
2026-05-03 00:15:00,30.3,76.8,3.01,13.04,13.79,13.79
2026-05-03 00:20:00,30.4,76.9,2.66,13.2,13.95,13.95
2026-05-03 00:25:00,30.4,77.3,2.85,12.13,12.83,12.83
2026-05-03 00:30:00,30.3,77.5,2.69,12.85,13.59,13.59
2026-05-03 00:35:00,30.3,77.6,2.54,14.54,15.37,15.37
2026-05-03 00:40:00,30.3,78.1,3.08,22.7,24.0,24.0
2026-05-03 00:45:00,30.3,78.3,3.95,19.68,20.81,20.81
2026-05-03 00:50:00,30.3,78.2,3.61,17.81,18.83,18.83
2026-05-03 00:55:00,30.3,78.3,3.91,18.84,19.92,19.92
2026-05-03 01:00:00,30.4,78.0,3.43,18.0,19.03,19.03
2026-05-03 01:05:00,30.4,78.0,2.69,19.62,20.75,20.75
2026-05-03 01:10:00,30.3,78.2,3.01,17.48,18.49,18.49
2026-05-03 01:15:00,30.2,78.1,2.66,14.12,14.93,14.93
2026-05-03 01:20:00,30.2,78.15,2.78,14.28,15.1,15.1
2026-05-03 01:25:00,30.2,78.2,2.91,14.44,15.27,15.27
2026-05-03 01:30:00,30.2,78.4,2.75,13.11,13.86,13.86
2026-05-03 01:35:00,30.2,78.5,1.98,12.42,13.14,13.14
2026-05-03 01:40:00,30.2,78.7,2.11,12.12,12.82,12.82
2026-05-03 01:45:00,30.2,78.8,1.9,12.57,13.29,13.29
2026-05-03 01:50:00,30.1,78.7,2.03,10.4,11.0,11.0
2026-05-03 01:55:00,30.1,78.8,2.0,11.17,11.81,11.81
2026-05-03 02:00:00,30.2,78.7,2.03,11.41,12.06,12.06
2026-05-03 02:05:00,30.1,78.8,1.68,10.59,11.19,11.19
2026-05-03 02:10:00,30.1,79.0,1.8,11.4,12.06,12.06
2026-05-03 02:15:00,30.1,79.1,2.28,10.09,10.67,10.67
2026-05-03 02:20:00,30.1,79.1,2.08,9.85,10.42,10.42
2026-05-03 02:25:00,30.1,79.1,2.22,9.29,9.83,9.83
2026-05-03 02:30:00,30.1,79.1,1.93,10.31,10.91,10.91
2026-05-03 02:35:00,30.1,79.2,2.22,10.11,10.69,10.69
2026-05-03 02:40:00,30.1,79.0,2.06,11.0,11.63,11.63
2026-05-03 02:45:00,30.1,79.0,2.42,10.62,11.23,11.23
2026-05-03 02:50:00,30.1,79.1,2.03,11.34,11.99,11.99
2026-05-03 02:55:00,30.1,79.3,2.03,12.0,12.69,12.69
2026-05-03 03:00:00,30.0,79.5,2.48,12.37,13.09,13.09
2026-05-03 03:05:00,30.0,79.5,2.39,11.32,11.97,11.97
2026-05-03 03:10:00,30.0,79.5,2.6,12.3,13.0,13.0
2026-05-03 03:15:00,30.0,79.5,2.25,12.1,12.8,12.8
2026-05-03 03:20:00,30.0,79.6,2.19,13.56,14.33,14.33
2026-05-03 03:25:00,30.0,79.5,2.54,13.81,14.6,14.6
2026-05-03 03:30:00,30.0,79.5,2.6,13.94,14.74,14.74
2026-05-03 03:35:00,30.0,79.5,2.42,12.73,13.47,13.47
2026-05-03 03:40:00,30.0,79.5,2.03,14.62,15.46,15.46
2026-05-03 03:45:00,29.9,79.8,2.6,16.06,16.98,16.98
2026-05-03 03:50:00,30.0,79.8,2.72,14.88,15.74,15.74
2026-05-03 03:55:00,30.0,79.6,2.54,15.58,16.48,16.48
2026-05-03 04:00:00,29.9,79.6,2.45,13.92,14.72,14.72
2026-05-03 04:05:00,29.9,79.5,2.63,14.06,14.87,14.87
2026-05-03 04:10:00,29.9,79.5,2.57,14.07,14.88,14.88
2026-05-03 04:15:00,30.0,79.5,2.69,12.91,13.65,13.65
2026-05-03 04:20:00,29.9,79.5,3.08,13.6,14.38,14.38
2026-05-03 04:25:00,29.9,79.7,3.65,12.07,12.76,12.76
2026-05-03 04:30:00,29.9,79.6,3.46,12.25,12.95,12.95
2026-05-03 04:35:00,29.9,79.4,2.72,12.63,13.35,13.35
2026-05-03 04:40:00,29.9,79.4,2.98,11.73,12.41,12.41
2026-05-03 04:45:00,29.9,79.5,2.88,12.69,13.42,13.42
2026-05-03 04:50:00,29.9,79.5,2.54,13.31,14.07,14.07
2026-05-03 04:55:00,29.9,79.4,2.95,12.77,13.5,13.5
2026-05-03 05:00:00,29.9,79.5,2.75,12.37,13.08,13.08
2026-05-03 05:05:00,29.8,79.5,2.57,12.88,13.62,13.62
2026-05-03 05:10:00,29.9,79.4,2.33,12.21,12.91,12.91
2026-05-03 05:15:00,29.9,79.4,2.36,12.26,12.96,12.96
2026-05-03 05:20:00,29.8,79.4,2.72,13.74,14.53,14.53
2026-05-03 05:25:00,29.8,79.6,2.3,11.99,12.68,12.68
2026-05-03 05:30:00,29.8,79.5,2.48,12.12,12.81,12.81
2026-05-03 05:35:00,29.8,79.5,2.48,13.05,13.8,13.8
2026-05-03 05:40:00,29.8,79.5,2.33,13.15,13.9,13.9
2026-05-03 05:45:00,29.8,79.4,2.3,13.24,14.0,14.0
2026-05-03 05:50:00,29.8,79.4,2.78,12.5,13.22,13.22
2026-05-03 05:55:00,29.8,79.4,2.3,14.09,14.9,14.9
2026-05-03 06:00:00,29.8,79.4,2.75,14.2,15.02,15.02
2026-05-03 06:05:00,29.8,79.3,5.1,13.11,13.87,13.87
2026-05-03 06:10:00,29.8,79.2,2.78,12.82,13.56,13.56
2026-05-03 06:15:00,29.8,79.2,2.66,13.25,14.01,14.01
2026-05-03 06:20:00,29.7,79.3,3.25,13.15,13.91,13.91
2026-05-03 06:25:00,29.7,79.4,4.44,12.57,13.29,13.29
2026-05-03 06:30:00,29.7,79.3,4.36,12.08,12.77,12.77
2026-05-03 06:35:00,29.7,79.3,4.7,12.33,13.03,13.03
2026-05-03 06:40:00,29.7,79.3,3.65,12.47,13.19,13.19
2026-05-03 06:45:00,29.7,79.3,3.65,12.33,13.04,13.04
2026-05-03 06:50:00,29.7,79.2,3.8,12.76,13.49,13.49
2026-05-03 06:55:00,29.7,79.1,3.54,12.34,13.05,13.05
2026-05-03 07:00:00,29.7,79.0,3.32,12.31,13.01,13.01
2026-05-03 07:05:00,29.7,79.0,2.82,11.78,12.45,12.45
2026-05-03 07:10:00,29.7,78.7,2.66,13.57,14.35,14.35
2026-05-03 07:15:00,29.6,78.9,3.8,11.32,11.98,11.98
2026-05-03 07:20:00,29.6,78.7,3.65,10.87,11.49,11.49
2026-05-03 07:25:00,29.6,78.6,3.32,11.33,11.98,11.98
2026-05-03 07:30:00,29.6,78.8,3.65,11.62,12.29,12.29
2026-05-03 07:35:00,29.6,78.8,3.39,11.27,11.92,11.92
2026-05-03 07:40:00,29.6,78.9,4.15,10.84,11.46,11.46
2026-05-03 07:45:00,29.6,79.0,4.7,10.88,11.5,11.5
2026-05-03 07:50:00,29.6,79.1,3.8,10.05,10.63,10.63
2026-05-03 07:55:00,29.6,79.2,3.84,10.78,11.4,11.4
2026-05-03 08:00:00,29.6,79.1,4.23,9.31,9.84,9.84
2026-05-03 08:05:00,29.6,79.2,4.32,11.06,11.7,11.7
2026-05-03 08:10:00,29.7,79.1,6.85,10.44,11.04,11.04
2026-05-03 08:15:00,29.6,79.2,5.24,10.18,10.76,10.76
2026-05-03 08:20:00,29.7,79.1,5.28,10.79,11.41,11.41
2026-05-03 08:25:00,29.7,79.4,5.33,9.81,10.37,10.37
2026-05-03 08:30:00,29.7,79.4,5.62,10.01,10.59,10.59
2026-05-03 08:35:00,29.7,79.4,5.86,10.26,10.85,10.85
2026-05-03 08:40:00,29.7,79.4,4.7,11.04,11.67,11.67
2026-05-03 08:45:00,29.7,79.3,4.23,11.25,11.89,11.89
2026-05-03 08:50:00,29.8,79.3,6.58,10.91,11.53,11.53
2026-05-03 08:55:00,29.8,79.4,3.88,12.04,12.73,12.73
2026-05-03 09:00:00,29.8,79.6,4.23,12.77,13.51,13.51
2026-05-03 09:05:00,29.9,79.5,4.83,11.4,12.05,12.05
2026-05-03 09:10:00,29.9,79.4,4.23,12.23,12.93,12.93
2026-05-03 09:15:00,29.9,79.3,4.23,12.2,12.9,12.9
2026-05-03 09:20:00,29.9,79.4,3.91,12.88,13.62,13.62
2026-05-03 09:25:00,29.9,79.2,3.8,12.45,13.16,13.16
2026-05-03 09:30:00,30.0,79.0,3.54,11.26,11.91,11.91
2026-05-03 09:35:00,30.0,79.0,4.83,12.03,12.72,12.72
2026-05-03 09:40:00,30.0,78.6,3.5,11.48,12.14,12.14
2026-05-03 09:45:00,30.0,78.4,4.03,11.48,12.14,12.14
2026-05-03 09:50:00,30.1,78.3,3.91,11.25,11.9,11.9
2026-05-03 09:55:00,30.1,78.2,4.03,10.25,10.84,10.84
2026-05-03 10:00:00,30.1,78.0,3.8,10.47,11.07,11.07
2026-05-03 10:05:00,30.1,77.3,2.95,9.99,10.57,10.57
2026-05-03 10:10:00,30.1,76.8,3.29,9.47,10.01,10.01
2026-05-03 10:15:00,30.1,77.2,3.18,9.65,10.2,10.2
2026-05-03 10:20:00,30.1,77.4,3.08,8.62,9.12,9.12
2026-05-03 10:25:00,30.1,77.7,3.61,9.14,9.66,9.66
2026-05-03 10:30:00,30.1,77.5,2.69,9.11,9.63,9.63
2026-05-03 10:35:00,30.1,77.5,2.95,8.6,9.09,9.09
2026-05-03 10:40:00,30.1,77.6,3.18,9.64,10.19,10.19
2026-05-03 10:45:00,30.2,77.5,5.47,9.54,10.09,10.09
2026-05-03 10:50:00,30.2,77.4,3.36,9.18,9.71,9.71
2026-05-03 10:55:00,30.2,77.4,3.29,9.45,10.0,10.0
2026-05-03 11:00:00,30.2,77.6,3.05,8.91,9.42,9.42
2026-05-03 11:05:00,30.2,77.5,3.25,9.42,9.96,9.96
2026-05-03 11:10:00,30.2,77.6,3.29,9.03,9.55,9.55
2026-05-03 11:15:00,30.2,77.5,3.08,8.61,9.11,9.11
2026-05-03 11:20:00,30.3,77.4,2.98,8.65,9.14,9.14
2026-05-03 11:25:00,30.3,77.4,2.6,9.06,9.58,9.58
2026-05-03 11:30:00,30.2,77.5,3.05,8.32,8.8,8.8
2026-05-03 11:35:00,30.3,77.5,3.01,8.71,9.22,9.22
2026-05-03 11:40:00,30.2,77.4,3.61,8.63,9.13,9.13
2026-05-03 11:45:00,30.3,77.6,2.66,9.11,9.64,9.64
2026-05-03 11:50:00,30.3,77.3,3.18,8.49,8.98,8.98
2026-05-03 11:55:00,30.3,76.7,3.01,8.7,9.2,9.2
2026-05-03 12:00:00,30.2,77.1,3.39,9.16,9.68,9.68
2026-05-03 12:05:00,30.2,76.9,3.36,8.74,9.24,9.24
2026-05-03 12:10:00,30.3,76.6,2.85,8.4,8.89,8.89
2026-05-03 12:15:00,30.3,77.0,3.36,8.41,8.89,8.89
2026-05-03 12:20:00,30.3,77.1,3.18,8.65,9.15,9.15
2026-05-03 12:25:00,30.4,77.2,3.25,8.37,8.85,8.85
2026-05-03 12:30:00,30.3,77.0,3.18,8.77,9.28,9.28
2026-05-03 12:35:00,30.3,76.7,3.65,8.28,8.75,8.75
2026-05-03 12:40:00,30.3,76.4,5.05,9.04,9.56,9.56
2026-05-03 12:45:00,30.3,76.5,3.15,9.36,9.9,9.9
2026-05-03 12:50:00,30.4,76.6,3.36,9.19,9.71,9.71
2026-05-03 12:55:00,30.3,76.8,3.22,9.07,9.59,9.59
2026-05-03 13:00:00,30.3,76.9,3.22,9.65,10.2,10.2
2026-05-03 13:05:00,30.3,76.9,3.05,9.73,10.29,10.29
2026-05-03 13:10:00,30.3,76.8,5.52,9.38,9.92,9.92
2026-05-03 13:15:00,30.3,77.0,5.05,8.47,8.96,8.96
2026-05-03 13:20:00,30.35,76.65,4.08,9.44,9.98,9.98
2026-05-03 13:25:00,30.4,76.3,3.11,10.41,11.01,11.01
2026-05-03 13:30:00,30.4,76.5,4.61,9.55,10.1,10.1
2026-05-03 13:35:00,30.4,76.8,4.11,9.55,10.1,10.1
2026-05-03 13:40:00,30.4,76.5,4.32,8.89,9.4,9.4
2026-05-03 13:45:00,30.4,75.8,3.76,9.37,9.91,9.91
2026-05-03 13:50:00,30.4,75.4,3.18,9.71,10.27,10.27
2026-05-03 13:55:00,30.5,75.1,3.95,10.98,11.61,11.61
2026-05-03 14:00:00,30.5,75.3,4.32,9.98,10.55,10.55
2026-05-03 14:05:00,30.5,75.7,4.11,9.39,9.93,9.93
2026-05-03 14:10:00,30.7,73.2,4.32,9.67,10.23,10.23
2026-05-03 14:15:00,30.5,74.1,3.76,9.6,10.15,10.15
2026-05-03 14:20:00,30.6,74.3,4.23,9.32,9.85,9.85
2026-05-03 14:25:00,30.6,74.3,4.36,9.56,10.11,10.11
2026-05-03 14:30:00,30.6,74.0,9.38,8.56,9.06,9.06
2026-05-03 14:35:00,30.6,73.9,8.3,8.62,9.12,9.12
2026-05-03 14:40:00,30.6,73.7,7.58,8.72,9.22,9.22
2026-05-03 14:45:00,30.6,73.6,6.42,9.32,9.86,9.86
2026-05-03 14:50:00,30.6,73.2,5.33,10.02,10.59,10.59
2026-05-03 14:55:00,30.6,73.0,4.83,9.42,9.96,9.96
2026-05-03 15:00:00,30.6,73.0,4.03,10.02,10.6,10.6
2026-05-03 15:05:00,30.6,73.1,3.76,10.4,10.99,10.99
2026-05-03 15:10:00,30.6,73.0,3.99,9.66,10.22,10.22
2026-05-03 15:15:00,30.6,73.1,3.43,10.76,11.38,11.38
2026-05-03 15:20:00,30.6,73.4,3.54,9.47,10.01,10.01
2026-05-03 15:25:00,30.5,73.4,3.61,11.53,12.19,12.19
2026-05-03 15:30:00,30.6,73.6,2.72,10.34,10.94,10.94
2026-05-03 15:35:00,30.6,73.9,3.15,10.61,11.22,11.22
2026-05-03 15:40:00,30.6,74.0,3.01,11.04,11.68,11.68
2026-05-03 15:45:00,30.6,74.1,3.57,12.32,13.03,13.03
2026-05-03 15:50:00,30.6,74.4,3.68,12.06,12.75,12.75
2026-05-03 15:55:00,30.6,74.7,3.32,13.05,13.8,13.8
2026-05-03 16:00:00,30.6,74.8,3.5,13.09,13.84,13.84
2026-05-03 16:05:00,30.6,75.0,3.18,21.85,23.1,23.1
2026-05-03 16:10:00,30.6,75.2,4.03,22.39,23.68,23.68
2026-05-03 16:15:00,30.7,75.2,3.76,19.78,20.92,20.92
2026-05-03 16:20:00,30.7,75.0,3.36,17.07,18.05,18.05
2026-05-03 16:25:00,30.7,75.0,3.65,16.75,17.72,17.72
2026-05-03 16:30:00,30.6,75.1,2.51,15.1,15.97,15.97
2026-05-03 16:35:00,30.6,75.2,3.61,15.37,16.25,16.25
2026-05-03 16:40:00,30.7,74.9,4.36,15.32,16.2,16.2
2026-05-03 16:45:00,30.7,74.7,3.15,12.93,13.68,13.68
2026-05-03 16:50:00,30.6,74.8,3.29,12.28,12.99,12.99
2026-05-03 16:55:00,30.7,74.4,2.51,11.45,12.11,12.11
2026-05-03 17:00:00,30.7,74.1,2.85,11.02,11.65,11.65
2026-05-03 17:05:00,30.7,74.1,3.11,9.96,10.54,10.54
2026-05-03 17:10:00,30.7,74.2,2.88,10.0,10.57,10.57
2026-05-03 17:15:00,30.7,74.1,2.91,9.24,9.77,9.77
2026-05-03 17:20:00,30.7,73.8,3.01,9.66,10.22,10.22
2026-05-03 17:25:00,30.7,74.3,2.63,9.99,10.56,10.56
2026-05-03 17:30:00,30.7,74.1,3.05,9.24,9.77,9.77
2026-05-03 17:35:00,30.8,73.1,3.11,8.41,8.89,8.89
2026-05-03 17:40:00,30.7,73.4,2.91,8.84,9.35,9.35
2026-05-03 17:45:00,30.7,73.0,2.66,8.62,9.12,9.12
2026-05-03 17:50:00,30.8,73.0,2.82,8.23,8.7,8.7
2026-05-03 17:55:00,30.7,73.2,3.01,8.75,9.25,9.25
2026-05-03 18:00:00,30.7,73.1,3.15,8.43,8.91,8.91
2026-05-03 18:05:00,30.7,73.1,3.18,8.2,8.67,8.67
2026-05-03 18:10:00,30.7,73.2,3.15,8.55,9.05,9.05
2026-05-03 18:15:00,30.7,73.3,3.36,7.84,8.29,8.29
2026-05-03 18:20:00,30.7,73.5,7.58,8.0,8.46,8.46
2026-05-03 18:25:00,30.7,73.7,2.63,7.97,8.42,8.42
2026-05-03 18:30:00,30.8,74.0,125.2,10.3,10.89,10.89
2026-05-03 18:35:00,30.8,73.9,65.52,8.3,8.77,8.77
2026-05-03 18:40:00,30.8,73.9,31.33,8.08,8.55,8.55
2026-05-03 18:45:00,30.7,74.1,24.24,7.87,8.33,8.33
2026-05-03 18:50:00,30.8,73.9,23.65,8.6,9.09,9.09
2026-05-03 18:55:00,30.8,74.0,19.41,7.66,8.1,8.1
2026-05-03 19:00:00,30.8,74.0,16.68,7.46,7.89,7.89
2026-05-03 19:05:00,30.8,73.9,13.68,8.48,8.96,8.96
2026-05-03 19:10:00,30.8,74.2,11.41,7.75,8.2,8.2
2026-05-03 19:15:00,30.8,74.5,10.54,8.4,8.88,8.88
2026-05-03 19:20:00,30.8,74.5,10.75,7.83,8.28,8.28
2026-05-03 19:25:00,30.8,74.7,8.73,7.81,8.26,8.26
2026-05-03 19:30:00,30.8,74.4,8.11,7.54,7.98,7.98
2026-05-03 19:35:00,30.8,74.6,7.3,7.38,7.8,7.8
2026-05-03 19:40:00,30.8,74.6,6.91,7.3,7.72,7.72
2026-05-03 19:45:00,30.8,74.5,6.69,7.93,8.39,8.39
2026-05-03 19:50:00,30.8,74.6,5.91,6.97,7.37,7.37
2026-05-03 19:55:00,30.8,74.9,4.96,7.33,7.75,7.75
2026-05-03 20:00:00,30.7,75.1,4.53,9.34,9.87,9.87
2026-05-03 20:05:00,30.7,75.3,4.19,9.59,10.14,10.14
2026-05-03 20:10:00,30.7,75.2,2.82,11.38,12.03,12.03
2026-05-03 20:15:00,30.6,76.4,3.61,11.02,11.66,11.66
2026-05-03 20:20:00,30.6,77.5,4.27,12.03,12.72,12.72
2026-05-03 20:25:00,30.6,78.2,5.62,11.7,12.37,12.37
2026-05-03 20:30:00,30.6,77.9,4.19,11.25,11.9,11.9
2026-05-03 20:35:00,30.6,76.8,2.82,12.65,13.37,13.37
2026-05-03 20:40:00,30.6,76.0,3.36,12.71,13.44,13.44
2026-05-03 20:45:00,30.6,76.9,2.98,11.44,12.1,12.1
2026-05-03 20:50:00,30.6,76.9,2.82,10.97,11.6,11.6
2026-05-03 20:55:00,30.5,76.7,2.95,10.22,10.8,10.8
2026-05-03 21:00:00,30.5,77.3,2.45,10.86,11.49,11.49
2026-05-03 21:05:00,30.5,77.1,2.69,8.95,9.47,9.47
2026-05-03 21:10:00,30.4,76.7,2.39,8.2,8.67,8.67
2026-05-03 21:15:00,30.3,76.8,3.43,7.92,8.37,8.37
2026-05-03 21:20:00,30.35,76.9,3.16,7.97,8.43,8.43
2026-05-03 21:25:00,30.4,77.0,2.88,8.02,8.48,8.48
2026-05-03 21:30:00,30.3,76.4,2.66,7.65,8.08,8.08
2026-05-03 21:35:00,30.3,76.1,2.95,6.93,7.33,7.33
2026-05-03 21:40:00,30.2,75.9,3.01,6.37,6.74,6.74
2026-05-03 21:45:00,30.2,76.0,4.78,6.33,6.7,6.7
2026-05-03 21:50:00,30.2,75.8,2.57,6.99,7.39,7.39
2026-05-03 21:55:00,30.1,75.9,2.36,6.81,7.2,7.2
2026-05-03 22:00:00,30.1,76.0,2.11,7.37,7.8,7.8
2026-05-03 22:05:00,30.2,75.8,2.22,6.68,7.06,7.06
2026-05-03 22:10:00,30.1,75.5,2.98,6.45,6.82,6.82
2026-05-03 22:15:00,30.1,75.1,2.22,6.06,6.41,6.41
2026-05-03 22:20:00,30.1,74.8,1.93,4.88,5.16,5.16
2026-05-03 22:25:00,30.1,74.2,1.75,5.08,5.37,5.37
2026-05-03 22:30:00,30.0,74.2,1.44,4.48,4.74,4.74
2026-05-03 22:35:00,30.0,74.0,1.71,4.73,5.0,5.0
2026-05-03 22:40:00,30.0,74.1,1.46,4.96,5.24,5.24
2026-05-03 22:45:00,30.1,74.0,1.37,4.49,4.75,4.75
2026-05-03 22:50:00,30.1,73.5,1.73,4.2,4.44,4.44
2026-05-03 22:55:00,30.1,74.5,1.78,4.48,4.74,4.74
2026-05-03 23:00:00,30.1,75.9,1.71,5.72,6.05,6.05
2026-05-03 23:05:00,30.0,76.1,1.78,5.0,5.28,5.28
2026-05-03 23:10:00,30.0,76.7,1.93,4.72,4.99,4.99
2026-05-03 23:15:00,30.0,76.8,2.63,6.71,7.09,7.09
2026-05-03 23:20:00,30.0,77.0,1.95,6.64,7.02,7.02
2026-05-03 23:25:00,30.1,76.7,1.83,6.64,7.02,7.02
2026-05-03 23:30:00,30.1,76.5,1.85,5.86,6.19,6.19
2026-05-03 23:35:00,30.2,77.5,4.53,7.77,8.22,8.22
2026-05-03 23:40:00,30.4,77.2,7.64,8.4,8.89,8.89
2026-05-03 23:45:00,30.3,77.5,6.32,8.15,8.62,8.62
2026-05-03 23:50:00,30.3,77.7,4.78,7.49,7.92,7.92
2026-05-03 23:55:00,30.3,77.7,3.25,6.81,7.2,7.2
2026-05-04 00:00:00,30.2,77.7,2.57,6.27,6.63,6.63
2026-05-04 00:05:00,30.1,77.9,2.45,15.93,16.84,16.84
2026-05-04 00:10:00,30.1,77.9,2.66,15.26,16.14,16.14
2026-05-04 00:15:00,30.1,77.9,2.48,10.55,11.16,11.16
2026-05-04 00:20:00,30.1,78.0,2.45,8.45,8.94,8.94
2026-05-04 00:25:00,30.1,78.2,2.36,7.66,8.1,8.1
2026-05-04 00:30:00,30.0,78.2,2.33,6.82,7.21,7.21
2026-05-04 00:35:00,30.0,78.3,2.03,7.62,8.06,8.06
2026-05-04 00:40:00,30.1,78.3,2.25,6.96,7.36,7.36
2026-05-04 00:45:00,30.0,78.3,2.22,5.67,6.0,6.0
2026-05-04 00:50:00,30.0,78.1,2.06,6.81,7.2,7.2
2026-05-04 00:55:00,30.0,77.9,2.0,5.74,6.07,6.07
2026-05-04 01:00:00,30.0,78.1,1.88,5.25,5.55,5.55
2026-05-04 01:05:00,30.0,78.0,1.88,5.55,5.87,5.87
2026-05-04 01:10:00,30.0,77.9,2.57,5.09,5.38,5.38
2026-05-04 01:15:00,30.0,78.4,2.57,5.99,6.34,6.34
2026-05-04 01:20:00,30.0,78.3,2.6,5.7,6.03,6.03
2026-05-04 01:25:00,30.0,78.6,2.69,5.32,5.62,5.62
2026-05-04 01:30:00,30.0,78.5,2.54,5.92,6.26,6.26
2026-05-04 01:35:00,30.0,78.3,2.3,5.11,5.4,5.4
2026-05-04 01:40:00,30.0,78.5,2.82,5.24,5.54,5.54
2026-05-04 01:45:00,30.0,78.5,2.28,4.57,4.83,4.83
2026-05-04 01:50:00,30.0,78.4,2.95,5.56,5.88,5.88
2026-05-04 01:55:00,30.0,78.4,4.74,5.25,5.55,5.55
2026-05-04 02:00:00,30.0,78.6,2.98,6.02,6.36,6.36
2026-05-04 02:05:00,30.0,78.5,2.33,5.25,5.56,5.56
2026-05-04 02:10:00,30.0,78.3,2.51,6.48,6.85,6.85
2026-05-04 02:15:00,30.0,78.1,2.82,5.37,5.67,5.67
2026-05-04 02:20:00,30.0,78.2,2.39,5.2,5.5,5.5
2026-05-04 02:25:00,30.0,78.1,2.42,4.65,4.92,4.92
2026-05-04 02:30:00,30.0,77.9,2.85,5.27,5.58,5.58
2026-05-04 02:35:00,30.0,78.1,2.78,6.14,6.5,6.5
2026-05-04 02:40:00,30.0,78.0,2.78,6.23,6.59,6.59
2026-05-04 02:45:00,29.9,78.2,2.88,6.32,6.69,6.69
2026-05-04 02:50:00,29.9,78.2,2.48,5.86,6.19,6.19
2026-05-04 02:55:00,29.9,78.2,2.75,6.48,6.85,6.85
2026-05-04 03:00:00,30.0,78.3,3.01,6.87,7.27,7.27
